text,sentiment
RT @HRC: The fact is @RandPaul has staked out a consistent record against equality. Learn more http://t.co/xHYjH1FJfk #GOPDebate,0
RT @CarlyFiorina: Talked with @ijreview about my pre-debate ritual. I take Solitaire very seriously. https://t.co/O7UJL56NM7 #GOPDebate #Ca…,1
"RT @corrado_19: Breaking: Rosie O'Donnell responds to Trump by snapping angry selfie...
#GOPDebate http://t.co/hF0vZjFOD3",0
"Some candidates exaggerated their records at last night’s #GOPdebate, but some just got it all wrong: http://t.co/aCM6aL9tDb",0
"RT @GovJVentura: I'm not voting for a Republican, so why should I waste my time on the #GOPdebate ? WATCH: http://t.co/oPcqIhURN9 http://t.…",0
"We hate political correctness on the right, except when someone is politically incorrect. Then let's grab the pitch forks. #GOPDebate",0
"RT @realRoseIzzo: Outstanding Mr Trump! #TrumpWins &gt;@DanScavino: #GOPDebate Winner!
Drudge 50% 
TIME 46%
FOXSD @realDonaldTrump http://t.co…",1
RT @ashleyhblake: YOU CANNOT WAVE YOUR UNBORN BABIES DESERVE CONSTITUTIONAL PROTECTION FLAG &amp; NOT GRANT IT TO PEOPLE ALREADY LIVING. #GOPDe…,0
"@walkermorin wait, you mean the #gopdebate wasn't the new Fox comedy?",0
"RT @HarboTweets: ""I am the only candidate that would make a suitable cartoon villain.""
#Trump #GOPDebate",0
How did Fox manage to suck its own dick while giving a rim job to Facebook and jerking off Donald trump at the same time? #GOPDebate,0
"Yes, as a matter of fact. It IS all about the Donald. His feelers got hurt. He lashes out. Not a very presidential look.
#GOPDebate",0
Must admire @megynkelly for asking tough questions of all candidates and standing up for her fellow women. Proud of her. #gopdebate,1
Oh good lord... #Stefon is a prophet! #GOPDebate #OMGOP  https://t.co/aALY6CqzdX,0
I'm pretty sure Donald trump just said that he couldn't be held responsible for what he says in social media #GOPDebate,0
Had VERY weird/slightly scary dreams last night and I'm blaming the #GOPDebate,0
"Miss the format of CNN/YouTube #presidentialdebate of 07! So fun, informative--bring them back! #GOPDebate #DemDebate http://t.co/6NjA6P36UL",1
Christie with the #1 slam of the #GOPDebate http://t.co/4P1vQtIwXf,1
"Passion is a good leadership trait to have. But it has to be sensible, not unhinged. #GOPDebate #tcot #DonaldTrump",0
"Honestly, the candidates that have all the money from establishment #GOP are a sign I shouldn't support them.
#GOPDebate",0
@RandPaul did what the whole field should have done and went on the offensive against Trump and Christie. #GOPDebate,1
RT @DrMwba: Tell the bimbo to shut the F up #DonaldTrump! Hahahaha #GOPDebate,1
Morning after: @marcorubio and @CarlyFiorina were the stars yesterday. @JohnKasich as runner-up. #GOPDebate,1
Classic! @ChrisCarleyShow @FoxNews @msnbc #GOPDebate,1
"RT @rodimusprime: So you ask about #BlackLivesMatter and then Straight Out of Compton commercial is up next? 

Product placement? #GOPDebate",0
RT @gnudarwin: Is Trump The Democrat ‘Wolf’ In GOP Clothing?  http://t.co/EBwX3o9OeU #standwithrand #gopdebate,0
"best part of #GOPDebate was @ScottWalker awkwardly nodding when he was in the side of a shot like ""Oh shit, I'm on camera, act like a human""",0
#Rand2016 did not survive proof reading his dad's newsletters as a kid. #GOPDebate #FoxDebate #HugsNotDrugs,0
RT @PhillyD: Ted Cruz just looks untrustworthy. It looks like even his eyebrows don't trust him. #GOPDebate,0
"""Nevermore, Gipper"" -Ronald Raven #GOPDebate",0
"RT @goldietaylor: Oh, hell. Just take a drink. #GOPDebate #BNRDebates http://t.co/EbqT2lJMw4",0
"Caught up on the #GOPDebate. It was an hour of Frankensteins singing ""Puttin' on the Ritz"".",0
"quite frankly, the most disturbing thing about last night's debate was having to look at the terrible adobo tinged tans. #GOPDebate",0
"Also, obviously John Kasich doesn't have a chance because he, for the most part, sounds like a reasonable human being. #GOPDebate",0
"RT @goldengateblond: ""It's only by the blood of Jesus Christ and cash from the Koch brothers that my sins are redeemed."" -- Scott Walker, c…",0
"RT @ChrisJZullo: Last night they could have have raised their hands. I'm a spoiled billionaire, I'm an oligarch, I'm a racist, I'm a religi…",0
RT @laprofe63: #WishfulThinking! #GOPDebate showed quite plainly how NOT prepared any of those men (+1 woman) are 2 lead nation. https://t.…,0
"RT @rumpfshaker: ""I have never gone bankrupt,"" says Trump who has multiple businesses that went thru bankruptcy, screwed creditors out of m…",0
"RT @monaeltahawy: #GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen http://t.co/L…",0
"RT @Lrihendry: #WakeUpAmerica

Fox #GOPDebates freezes out #TedCruz for 44 minutes! 

http://t.co/OPdkTmBMLY

#fair
#tcot http://t.co/EfHEw…",0
"RT @Lrihendry: #WakeUpAmerica

Fox #GOPDebates freezes out #TedCruz for 44 minutes! 

http://t.co/OPdkTmBMLY

#fair
#tcot http://t.co/EfHEw…",0
"RT @Lrihendry: #WakeUpAmerica

Fox #GOPDebates freezes out #TedCruz for 44 minutes! 

http://t.co/OPdkTmBMLY

#fair
#tcot http://t.co/EfHEw…",0
RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",0
Does anyone think Dr. Carson or Huckabee deserve to be in the next debate more than Carly Fiorina? Because you're wrong #GOPDebates #tcot,0
RT @Lisa_Luerssen: 1st place Fiorina. 2nd place Jindal. #GOPDebates,1
"RT @Rightwingpolok: Who had the MOST face time in the #GOPDebates? Why @megynkelly , of course. Is she running for something?She needs to.S…",0
"Sage advice for candidates on and off the debate stage!!!

#GOPDebates  #GOPHypocrisy  #p2  #tcot  #GorillaPig1... http://t.co/Fu6JOSo9Yd",0
RT @DoriaBiddle: The #GOPDebates were everything we could have hoped for and less.,1
The #GOPDebates were everything we could have hoped for and less.,0
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
"@kimguilfoyle Exceptional candidates in crowded field:almost all qualified for president, VP, or cabinet appointee #GOPDebates #RoadTo2016",1
"&gt;#GOPDebates
&gt;Trump says he's actually a zombie
&gt;Poll numbers skyrocket
&gt;American public dies immediately, still applauding as he eats them",0
My twitter time line has diverse people. EVERYONE was dogging @FOXNEWS and @megynkelly ALL NIGHT LONG. STILL GOING AND GOING. #GOPDEBATES,0
"#LOL #LMFAO #Repost @alecmapa with repostapp.
・・・
The official Democratic response to the #GOPDebates https://t.co/sGJDeb3ujm",0
RT @monaeltahawy: Love Liza's cartoons! #GOPDebates  https://t.co/VkhQN0s7N4,1
People overanalyze #GOPDebates. Surprising how horrible policies sound completely reasonable in soundbites.,0
RT @LadiesForTrump: Replace #MegynKelly w/#RosieODonnell 4 Next #FoxNewsDebate... #TrumpIsRight #GOPDebates #TrumpTrain2016 #ActOfLove http…,0
"RT @Rightwingpolok: Who had the MOST face time in the #GOPDebates? Why @megynkelly , of course. Is she running for something?She needs to.S…",0
Like The #GOPDebates Last Night - It Trended Than Fizzled,0
"Who had the MOST face time in the #GOPDebates? Why @megynkelly , of course. Is she running for something?She needs to.She's not a journalist",0
RT @monaeltahawy: Can someone tell me why Ben Carson is carrying water for people who will barely let him speak? Racism much? #GOPDebates,0
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",1
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
RT @Muxywithmoxie: Walker Emerges as Leading Candidate to Run Enterprise Rent-A-Car Branch http://t.co/X6QA8MUTa7 #GOPDebates,0
RT @Muxywithmoxie: Walker Emerges as Leading Candidate to Run Enterprise Rent-A-Car Branch http://t.co/X6QA8MUTa7 #GOPDebates,0
RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,1
"Last night 2 #GOPdebates proved the Right is against: science, health care, gays, women, civility, reality, or sanity.",0
"Sen. Perry calls for ""aviation assets"" (means spy drones) that ""identify what individuals are doing"" 24/7 #GOPDebates http://t.co/ipbSIczyIN",0
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,1
@DonnieWahlberg #GOPDebates were pathetic with no realistic solutions. I got drunk with my husband playing the GOPDebates drinking game.,0
The #GOPdebates in a nutshell... http://t.co/5UwVybTuB3,0
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",1
"@CarlyFiorina trumped 16 candidates,cleared 5 Fox hounds in 2 #GOPDebates  on 1 night in high heels. No sweat. #tcot https://t.co/bwbOTEVnXe",1
@FoxNews the #GOPdebates made me want to vote for Trump as a 3rd party candidate and I don't even like Trump #outnumbered,0
"If I wanted to see grown men throw hissy fits, I would watch Will &amp; Grace. #GOPDebates",0
"Donald Trump gets called out for sexism at #GOPDebates, goes on Twitter after and calls Megyn Kelly a bimbo. Wow.

http://t.co/kfakVv5TKw",0
RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,0
RT @Kaore: Want to help small businesses Rubio? Protect them from greedy landlords and unfair rent practices.  #GOPDebates,0
Love Liza's cartoons! #GOPDebates  https://t.co/VkhQN0s7N4,1
"RT @RWSurferGirl: I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? 🇺🇸 #GOPDebates  #GOPDebate",0
"Chris Christie: If His Lips Are Moving, He's Still Lying https://t.co/4bh9A04MJd via @sharethis #GOPDebates  #ChrisChristie #elchubbo",0
This was me and my crew after the debates last night 😂😂 #GOPDebates #Republicans #Democrats #Trump… https://t.co/gXki90c6vS,0
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,0
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,0
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,1
"To me, when I see a debate hosted I need to see the moderator set up the field well. Not become the focal point! #foxnews #GOPdebates",0
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
"I'm not usually one to miss political happenings, but it feels SO good to have ignored the #GOPDebates last night. #selfcare #dem4life",0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,1
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
The #GOPDebates Showed How Fox News Enforces Republican Orthodoxy #partyvoice # http://t.co/rT96USI2NK,0
RT @Jerry_Holbert: Refreshing. #GOPDebates http://t.co/45eM0dXrzs http://t.co/O5W4sC7uF7,0
A couple more #GOPDebates like that one and #MegynKelly will be voting for Bernie Sanders.,0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
THE GREATEST LET DOWN IN TELEVISION HISTORY: #GOPDebates!  ALL WE DID WAS HELP #KlanManTV aka @Foxnews SWELL THE RANKS OF THEIR RATINGS,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @KLSouth: .@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their …,0
#gopdebates @BillHemmer thank God the early debate was handled professionally and without SHOCK value soundbite personal advancement for FOX,1
.@marklevinshow .@BillHemmer @marthamaccallum @BretBaier did fine. No more @megynkelly or @FoxNewsSunday Chris Wallace. at next #GOPDebates,0
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",1
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @kwrcrow: @marilynarndt @princeofbordue1 I think @megynkelly was vicious and very unprofessional last night. She lost me also. #GOPDebat…,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,0
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",0
@drshow Misogyny is good for ratings. #GOPDebates,0
RT @BettyFckinWhite: So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights  #combover http://t.co/IS9GYB7P31,0
RT @kimguilfoyle: Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
"2016 News: @JohnSununu at #GOPDebates for @JohnKasich
tells @NH1News @realDonaldTrump language &amp; answers ""clearly aren’t presidential"" #fitn",0
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,0
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,0
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,1
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
"@realDonaldTrump looks better in this video than he did last night in the #GOPDebates. #WomenAgainstTrump
https://t.co/LWpfGDCnaS",0
RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,1
"RT @monaeltahawy: Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
An assassination attempt by RNC ...now GOP has to deal w/ th consequences #GOPDebate #GOPDebates @BillHemmer,0
Huff Post is praising @megynkelly. That should tell you something. #GOPDebates @foxnewspolitics,1
…#Trump wasn't going to play their PC game #GOPDebate #GOPDebates @BillHemmer,1
"To start th evening, RNC moderators dropped Atom Bomb on #Trump 
...Trump kicked it thru th uprights #GOPDebate #GOPDebates
@BillHemmer",1
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
Walker Emerges as Leading Candidate to Run Enterprise Rent-A-Car Branch http://t.co/X6QA8MUTa7 #GOPDebates,0
"RT @monaeltahawy: Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
"RT @monaeltahawy: #GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen http://t.co/L…",0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @KLSouth: .@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their …,0
After watching the #GOPdebates I've made my decision! I'm voting for @megynkelly OMG! Where has she been all my life ? She is so HOT,1
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @KLSouth: .@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their …,0
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,0
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,0
RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0
Oh gurrrrrlll!  :D #GOPDebates #IWonderHowManySmartRepublicansHadItchySlappingHandsLastNight http://t.co/JziZ1zvXDj,1
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",0
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
Loved @BillHemmer and @marthamaccallum Ditch Kelly &amp; Wallace sideshow railroad. #GOPdebates https://t.co/qXim3nKiYF,1
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
#GOPDebates = clowns &amp; idiots 17 Funniest Tweets on GOP Debate Failing to Even Mention Climate Change http://t.co/aqO0IULltZ via @ecowatch,0
Not one question about Congressional term limits? Really? FOX really flubbed the dub.  #GOPDebates,0
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @kimguilfoyle: Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
Bernie Sanders gained over 10K new likes and growing from the #GOPDebates #DebatewithBernie #feelthebern,1
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
@Marmel I don't see any winners in the #GOPDebates .,0
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
"RT @b140tweet: @ZonkerPA 
A rare view from behind the stage at the #GOPDebate  A behind the scene look at candidates.. #GOPDEBATES http://t…",0
RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,0
#GOPDebate #GOPDebates Carly Fiorina won 1st round Marco Rubio led 2nd round,1
"RT @b140tweet: @ZonkerPA 
A rare view from behind the stage at the #GOPDebate  A behind the scene look at candidates.. #GOPDEBATES http://t…",0
RT @KLSouth: .@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their …,0
RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,1
RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,0
RT @KLSouth: .@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their …,0
RT @KLSouth: .@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their …,0
I thought the questions were fair and balanced. Really! @realdonaldtrump Stop whining.@foxnews #gopdebates http://t.co/shILDADfPn,0
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
.@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their America.,0
@FoxNews @realDonaldTrump best line of the night #GOP #GOPDebate #GOPDebates,0
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
The American people won the #GOPDebates last night in one sense. Engagement. A 16 market share is the largest ever. #civics,0
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
"Calling women dehumanizing names isn't a lack of political correctness, it's a lack of basic decency and respect. #gopdebates",0
RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0
"Decent human beings? Geez...they're all #Politicians but one, what'd u expect?! #GOPDebates @LemonMeringue19 @KenCageRepo @JOHNNYLAUNONEN",0
"#GOPDebates I wish that they could be done while the candidates were connected to lie detectors, or maybe by scientologists lol",0
RT @kwrcrow: @marilynarndt @princeofbordue1 I think @megynkelly was vicious and very unprofessional last night. She lost me also. #GOPDebat…,0
.@loudobbsnews thank you for having me on during the #GOPDebates. I Look forward to the next time! http://t.co/hdoTYsZDrF #tcot,1
RT @keriRN: http://t.co/VAGYIuZ5J8 #dumbassSexist Donald Trump made case for campaign finance reform....#GOPDebates,1
"RT @PuestoLoco: Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe http://t.co/bg…",0
http://t.co/VAGYIuZ5J8 #dumbassSexist Donald Trump made case for campaign finance reform....#GOPDebates,1
RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @jsc1835: Chris Christie - You want to increase our military troops?  While the GOP in Congress vote AGAINST veterans...  #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,0
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
"RT @DylanTheThomas: never thought I'd say this but goddamnit I am. Yo, @MegynKelly, Chris Wallace, @BretBaier... Great job hosting the #GOP…",1
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @BettyFckinWhite: So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights  #combover http://t.co/IS9GYB7P31,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
"@DPRFOZ ""Quality of the Moderators"" #GOPDebates LMMFAO!!! I am literally rolling on the floor... There is NOTHING SANE about republicans.",0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
@megynkelly After last night's debacle you have one less fan and viewer. #FoxNews #GOPDebate #GOPdebates,0
"I like Trump less this morning than I did last morning, although I realize that's what Fox news wanted me to think. #GOPDebates",0
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
"""Sanitized sound bites and and bumper sticker rhetoric"" -Carly Fiorina #GOPDebates",0
RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
I can answer. 1) what I'd do is SMH 2) ppl do sh!t they don't want to do daily. It's called a job #GOPDebates https://t.co/1tETyKr9dy,0
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
"As if it's not obvious, 17 is way too many. No less than 7 need to drop out in the next month or so. #GOPDebates",0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @1catherinesiena: @glennbeck @PatandStu @FoxNews WAS THE WORST! I didn't appreciate the theatrics - that's all they were about! #GOPDeba…,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
@slone @realDonaldTrump We're watching their plans unfold- psych. warfare - pure &amp; simple. Games. #gopdebates,1
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",1
@MegynKelly made me warm toward Trump. I can't believe it. I am rooting for him in spite of myself. That was no debate. #PoorJob #GOPDebates,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
"RT @MichiganForBen: @FoxNews says @RealBenCarson topped candidates in new Twitter followers after #GOPDebates. 24000 vs. 2nd place, 11000 @…",1
RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
"RT @jordular: Wham, Bam, Thank You, Ann! How the participants of the #GOPDebates should be seen. #truthbomb http://t.co/sosrcPfVSJ",0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
RT @1catherinesiena: @glennbeck @PatandStu @FoxNews WAS THE WORST! I didn't appreciate the theatrics - that's all they were about! #GOPDeba…,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0
"RT @FreedomJames7: Trump Supporters Are Rude 😡
#GOPDebates",0
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1
